Field,StrategyOrDate,LONG_ONLY,ESCAPE_WEEKLY_CHANGE_LIMIT,Value
AggReturn,2019-03-14 00:00:00,True,0.1,-0.0007184835867078
AggReturn,2019-03-14 00:00:00,True,0.2,-0.0007184835867078
AggReturn,2019-03-15 00:00:00,False,0.0,-0.027547491714155
AggReturn,2019-03-15 00:00:00,False,0.1,-0.0065447051679638
AggReturn,2019-03-15 00:00:00,False,0.2,-0.0065447051679638
AggReturn,2019-03-15 00:00:00,True,0.0,0.0025441210516444
AggReturn,2019-03-15 00:00:00,True,0.1,0.007768401683522
AggReturn,2019-03-15 00:00:00,True,0.2,0.007768401683522
AggReturn,2019-03-18 00:00:00,False,0.0,0.032777780397861
AggReturn,2019-03-18 00:00:00,False,0.1,0.022039915474548
AggReturn,2019-03-18 00:00:00,False,0.2,0.022039915474548
AggReturn,2019-03-18 00:00:00,True,0.0,0.0041274478094281
AggReturn,2019-03-18 00:00:00,True,0.1,0.0048491965106162
AggReturn,2019-03-18 00:00:00,True,0.2,0.0048491965106162
AggReturn,2019-03-19 00:00:00,False,0.0,0.0186048711735739
AggReturn,2019-03-19 00:00:00,False,0.1,0.0076627319470247
AggReturn,2019-03-19 00:00:00,False,0.2,0.0076627319470247
AggReturn,2019-03-19 00:00:00,True,0.0,0.0024153007415557
AggReturn,2019-03-19 00:00:00,True,0.1,0.0013415969191003
AggReturn,2019-03-19 00:00:00,True,0.2,0.0013415969191003
AggReturn,2019-03-20 00:00:00,False,0.0,-0.0097154174894513
AggReturn,2019-03-20 00:00:00,False,0.1,-0.0087750907456276
AggReturn,2019-03-20 00:00:00,False,0.2,-0.0087750907456276
AggReturn,2019-03-20 00:00:00,True,0.0,0.0032096371013208
AggReturn,2019-03-20 00:00:00,True,0.1,0.0040114609993449
AggReturn,2019-03-20 00:00:00,True,0.2,0.0040114609993449
AggReturn,2019-03-21 00:00:00,False,0.0,-0.0143736550008395
AggReturn,2019-03-21 00:00:00,False,0.1,-0.0112334800636927
AggReturn,2019-03-21 00:00:00,False,0.2,-0.0112334800636927
