Field,StrategyOrDate,PRICE_LOWER_LIMIT,TOP_N_COUNT,Value
AggReturn,2021-04-19 00:00:00,1200,4,0.013336496023501
AggReturn,2021-04-19 00:00:00,1200,8,-0.0053169391659951
AggReturn,2021-04-19 00:00:00,300,12,-0.0027352795819794
AggReturn,2021-04-19 00:00:00,300,16,-0.0014768303069404
AggReturn,2021-04-19 00:00:00,300,4,-0.008022531300132
AggReturn,2021-04-19 00:00:00,300,8,-0.0003121042667518
AggReturn,2021-04-19 00:00:00,500,12,0.0020771221823219
AggReturn,2021-04-19 00:00:00,500,16,0.0005523599519943
AggReturn,2021-04-19 00:00:00,500,4,-0.0031842394706828
AggReturn,2021-04-19 00:00:00,500,8,0.0018348224300435
AggReturn,2021-04-19 00:00:00,800,12,-0.0051820821268095
AggReturn,2021-04-19 00:00:00,800,16,-0.0051820821268095
AggReturn,2021-04-19 00:00:00,800,4,0.0037955397656993
AggReturn,2021-04-19 00:00:00,800,8,0.0031786307262889
AggReturn,2021-04-20 00:00:00,1200,12,0.0165880917784951
AggReturn,2021-04-20 00:00:00,1200,16,0.0165880917784951
AggReturn,2021-04-20 00:00:00,1200,4,-0.0065146597354664
AggReturn,2021-04-20 00:00:00,1200,8,0.0165880917784951
AggReturn,2021-04-20 00:00:00,300,12,-0.0048409356545505
AggReturn,2021-04-20 00:00:00,300,16,-0.0035686616264337
AggReturn,2021-04-20 00:00:00,300,4,-0.0099880031145914
AggReturn,2021-04-20 00:00:00,300,8,-0.0078390411486447
AggReturn,2021-04-20 00:00:00,500,12,-0.0004894939212648
AggReturn,2021-04-20 00:00:00,500,16,8.701935352793677e-05
AggReturn,2021-04-20 00:00:00,500,4,0.0001582725956264
AggReturn,2021-04-20 00:00:00,500,8,-0.0003026661165596
AggReturn,2021-04-20 00:00:00,800,12,0.0084543309071494
AggReturn,2021-04-20 00:00:00,800,16,0.0084543309071494
AggReturn,2021-04-20 00:00:00,800,4,-0.0083584973769747
AggReturn,2021-04-20 00:00:00,800,8,-0.0046108234538249
AggReturn,2021-04-21 00:00:00,1200,12,-0.0219683579359972
AggReturn,2021-04-21 00:00:00,1200,16,-0.0219683579359972
AggReturn,2021-04-21 00:00:00,1200,4,-0.0155379314856137
AggReturn,2021-04-21 00:00:00,1200,8,-0.0219683579359972
AggReturn,2021-04-21 00:00:00,300,12,-0.0147099173337446
AggReturn,2021-04-21 00:00:00,300,16,-0.0125313512137091
AggReturn,2021-04-21 00:00:00,300,4,-0.0223849637093555
AggReturn,2021-04-21 00:00:00,300,8,-0.019920531266695
AggReturn,2021-04-21 00:00:00,500,12,-0.0055192224032758
AggReturn,2021-04-21 00:00:00,500,16,-0.0030861523684449
AggReturn,2021-04-21 00:00:00,500,4,-0.0184438089674935
AggReturn,2021-04-21 00:00:00,500,8,-0.0089766442423022
AggReturn,2021-04-21 00:00:00,800,12,-0.0123555171259714
AggReturn,2021-04-21 00:00:00,800,16,-0.0123555171259714
AggReturn,2021-04-21 00:00:00,800,4,-0.0155063869733456
AggReturn,2021-04-21 00:00:00,800,8,-0.0070553828492844
AggReturn,2021-04-22 00:00:00,1200,12,0.0164378017961151
AggReturn,2021-04-22 00:00:00,1200,16,0.0164378017961151
AggReturn,2021-04-22 00:00:00,1200,4,-0.002531869055801
AggReturn,2021-04-22 00:00:00,1200,8,0.0164378017961151
AggReturn,2021-04-22 00:00:00,300,12,0.002933933946274
AggReturn,2021-04-22 00:00:00,300,16,-0.001971782141037
AggReturn,2021-04-22 00:00:00,300,4,0.0074018588687956
AggReturn,2021-04-22 00:00:00,300,8,0.0023539231076864
AggReturn,2021-04-22 00:00:00,500,12,0.0013878196560243
AggReturn,2021-04-22 00:00:00,500,16,0.0016452960218471
AggReturn,2021-04-22 00:00:00,500,4,-0.0096073140959257
AggReturn,2021-04-22 00:00:00,500,8,-0.0004052923321147
AggReturn,2021-04-22 00:00:00,800,12,0.0106159345574055
AggReturn,2021-04-22 00:00:00,800,16,0.0106159345574055
AggReturn,2021-04-22 00:00:00,800,4,-0.0048522476965023
AggReturn,2021-04-22 00:00:00,800,8,6.089796790012536e-05
AggReturn,2021-04-23 00:00:00,1200,12,0.0120403269385278
AggReturn,2021-04-23 00:00:00,1200,16,0.0120403269385278
AggReturn,2021-04-23 00:00:00,1200,4,-0.0003033198538221
AggReturn,2021-04-23 00:00:00,1200,8,0.0120403269385278
AggReturn,2021-04-23 00:00:00,300,12,0.0052401716788501
AggReturn,2021-04-23 00:00:00,300,16,0.0048517914225614
AggReturn,2021-04-23 00:00:00,300,4,0.0197090899174452
AggReturn,2021-04-23 00:00:00,300,8,0.0069990411636852
AggReturn,2021-04-23 00:00:00,500,12,-0.0023232736872981
AggReturn,2021-04-23 00:00:00,500,16,-0.0016350082492702
AggReturn,2021-04-23 00:00:00,500,4,0.0039230087608474
AggReturn,2021-04-23 00:00:00,500,8,2.7901348526912503e-05
AggReturn,2021-04-23 00:00:00,800,12,0.0079775064348401
AggReturn,2021-04-23 00:00:00,800,16,0.0079775064348401
AggReturn,2021-04-23 00:00:00,800,4,0.0096716702671807
AggReturn,2021-04-23 00:00:00,800,8,0.0013230232541162
AggReturn,2021-04-26 00:00:00,1200,12,0.0137262186968185
AggReturn,2021-04-26 00:00:00,1200,16,0.0137262186968185
AggReturn,2021-04-26 00:00:00,1200,4,0.0117637977492191
AggReturn,2021-04-26 00:00:00,1200,8,0.0137262186968185
AggReturn,2021-04-26 00:00:00,300,12,0.0081415964525137
AggReturn,2021-04-26 00:00:00,300,16,0.0075866961818727
AggReturn,2021-04-26 00:00:00,300,4,0.0046830457151406
AggReturn,2021-04-26 00:00:00,300,8,0.0068728045690553
AggReturn,2021-04-26 00:00:00,500,12,0.0071813080078794
AggReturn,2021-04-26 00:00:00,500,16,0.0058672439140789
AggReturn,2021-04-26 00:00:00,500,4,0.0086717644750873
AggReturn,2021-04-26 00:00:00,500,8,0.0065133535526701
AggReturn,2021-04-26 00:00:00,800,12,0.0112867222100646
AggReturn,2021-04-26 00:00:00,800,16,0.0112867222100646
AggReturn,2021-04-26 00:00:00,800,4,0.0130806525031921
AggReturn,2021-04-26 00:00:00,800,8,0.010798934710745
AggReturn,2021-04-27 00:00:00,1200,12,-0.0005231549185009
AggReturn,2021-04-27 00:00:00,1200,16,-0.0005231549185009
AggReturn,2021-04-27 00:00:00,1200,4,-0.0046679315932442
AggReturn,2021-04-27 00:00:00,1200,8,-0.0005231549185009
AggReturn,2021-04-27 00:00:00,300,12,0.0024863681982267
AggReturn,2021-04-27 00:00:00,300,16,0.0021598864264465
AggReturn,2021-04-27 00:00:00,300,4,0.0097277916856296
AggReturn,2021-04-27 00:00:00,300,8,0.0079061757535782
AggReturn,2021-04-27 00:00:00,500,12,-0.0062454248428758
AggReturn,2021-04-27 00:00:00,500,16,-0.0053678228291586
AggReturn,2021-04-27 00:00:00,500,4,0.0067142620835186
AggReturn,2021-04-27 00:00:00,500,8,-0.0007005212863611
AggReturn,2021-04-27 00:00:00,800,12,-0.0035718124983568
AggReturn,2021-04-27 00:00:00,800,16,-0.0035718124983568
AggReturn,2021-04-27 00:00:00,800,4,0.0034104106857811
AggReturn,2021-04-27 00:00:00,800,8,-0.0069624106350619
AggReturn,2021-04-28 00:00:00,1200,12,-0.0116894789896248
AggReturn,2021-04-28 00:00:00,1200,16,-0.0116894789896248
AggReturn,2021-04-28 00:00:00,1200,4,0.008162689046153
AggReturn,2021-04-28 00:00:00,1200,8,-0.0116894789896248
AggReturn,2021-04-28 00:00:00,300,12,0.003444213807077
AggReturn,2021-04-28 00:00:00,300,16,0.0018355880516559
AggReturn,2021-04-28 00:00:00,300,4,0.0039273578641022
AggReturn,2021-04-28 00:00:00,300,8,0.0053156904540914
AggReturn,2021-04-28 00:00:00,500,12,0.0020398640830041
AggReturn,2021-04-28 00:00:00,500,16,-0.0007282033985882
AggReturn,2021-04-28 00:00:00,500,4,-0.0009901628251931
AggReturn,2021-04-28 00:00:00,500,8,0.0024435535685254
AggReturn,2021-04-28 00:00:00,800,12,-0.0088729878727724
AggReturn,2021-04-28 00:00:00,800,16,-0.0088729878727724
AggReturn,2021-04-28 00:00:00,800,4,0.0007169480244722
AggReturn,2021-04-28 00:00:00,800,8,0.000974716568217
AggReturn,2021-04-29 00:00:00,1200,12,0.0214261636772273
AggReturn,2021-04-29 00:00:00,1200,16,0.0214261636772273
AggReturn,2021-04-29 00:00:00,1200,4,0.0078222591796406
AggReturn,2021-04-29 00:00:00,1200,8,0.0214261636772273
AggReturn,2021-04-29 00:00:00,300,12,0.002746290445168
AggReturn,2021-04-29 00:00:00,300,16,0.0015125602237943
AggReturn,2021-04-29 00:00:00,300,4,0.0010715416031209
AggReturn,2021-04-29 00:00:00,300,8,0.0009888991164524
AggReturn,2021-04-29 00:00:00,500,12,0.0016626608588116
AggReturn,2021-04-29 00:00:00,500,16,0.0019943484436338
AggReturn,2021-04-29 00:00:00,500,4,0.0059780330101705
AggReturn,2021-04-29 00:00:00,500,8,0.0052373312801881
AggReturn,2021-04-29 00:00:00,800,12,0.0107114122721618
AggReturn,2021-04-29 00:00:00,800,16,0.0107114122721618
AggReturn,2021-04-29 00:00:00,800,4,0.0084951626306924
AggReturn,2021-04-29 00:00:00,800,8,0.0015042413233756
AggReturn,2021-04-30 00:00:00,1200,12,0.0014911367581068
AggReturn,2021-04-30 00:00:00,1200,16,0.0014911367581068
AggReturn,2021-04-30 00:00:00,1200,4,-0.005260425106037
AggReturn,2021-04-30 00:00:00,1200,8,0.0014911367581068
AggReturn,2021-04-30 00:00:00,300,12,-0.0118331311071178
AggReturn,2021-04-30 00:00:00,300,16,-0.0084393576321931
AggReturn,2021-04-30 00:00:00,300,4,-0.0300156040934894
AggReturn,2021-04-30 00:00:00,300,8,-0.0158734515975237
AggReturn,2021-04-30 00:00:00,500,12,-0.0051745443693079
AggReturn,2021-04-30 00:00:00,500,16,-0.0063194107553613
AggReturn,2021-04-30 00:00:00,500,4,-0.0030717919217561
AggReturn,2021-04-30 00:00:00,500,8,-0.0016760430773177
AggReturn,2021-04-30 00:00:00,800,12,-0.0030792810282024
AggReturn,2021-04-30 00:00:00,800,16,-0.0030792810282024
AggReturn,2021-04-30 00:00:00,800,4,-0.002987074580841
AggReturn,2021-04-30 00:00:00,800,8,-0.0075793107670647
AggReturn,2021-05-03 00:00:00,1200,12,-0.0018105906112872
AggReturn,2021-05-03 00:00:00,1200,16,-0.0018105906112872
AggReturn,2021-05-03 00:00:00,1200,4,0.0061975689288829
AggReturn,2021-05-03 00:00:00,1200,8,-0.0018105906112872
AggReturn,2021-05-03 00:00:00,300,12,0.0057002946777898
AggReturn,2021-05-03 00:00:00,300,16,0.0041453526302056
AggReturn,2021-05-03 00:00:00,300,4,0.0138044816989007
AggReturn,2021-05-03 00:00:00,300,8,0.0103811739014797
AggReturn,2021-05-03 00:00:00,500,12,0.0047209901602758
AggReturn,2021-05-03 00:00:00,500,16,0.0065160120148269
AggReturn,2021-05-03 00:00:00,500,4,0.0024157422037511
AggReturn,2021-05-03 00:00:00,500,8,0.0019019410273145
AggReturn,2021-05-03 00:00:00,800,12,0.0013092261029069
AggReturn,2021-05-03 00:00:00,800,16,0.0013094206368289
AggReturn,2021-05-03 00:00:00,800,4,0.0011616665288827
AggReturn,2021-05-03 00:00:00,800,8,0.0057595319846149
AggReturn,2021-05-04 00:00:00,1200,12,0.0011296398408881
AggReturn,2021-05-04 00:00:00,1200,16,0.0011296398408881
AggReturn,2021-05-04 00:00:00,1200,4,0.0042170540083973
AggReturn,2021-05-04 00:00:00,1200,8,0.0011296398408881
AggReturn,2021-05-04 00:00:00,300,12,-0.0082329513273254
AggReturn,2021-05-04 00:00:00,300,16,-0.009780373254395
AggReturn,2021-05-04 00:00:00,300,4,-0.0118287654802175
AggReturn,2021-05-04 00:00:00,300,8,-0.0045905456196365
AggReturn,2021-05-04 00:00:00,500,12,-0.0023573525761335
AggReturn,2021-05-04 00:00:00,500,16,-0.0022297045542219
AggReturn,2021-05-04 00:00:00,500,4,-0.0076138870805986
AggReturn,2021-05-04 00:00:00,500,8,-0.0070088719047194
AggReturn,2021-05-04 00:00:00,800,12,-0.000195581175932
AggReturn,2021-05-04 00:00:00,800,16,-0.0012131694316074
AggReturn,2021-05-04 00:00:00,800,4,-0.0121499041078018
AggReturn,2021-05-04 00:00:00,800,8,-0.0008831315942938
AggReturn,2021-05-05 00:00:00,1200,12,-0.0023019209421966
AggReturn,2021-05-05 00:00:00,1200,16,-0.0023019209421966
AggReturn,2021-05-05 00:00:00,1200,4,0.0049493960643333
AggReturn,2021-05-05 00:00:00,1200,8,-0.0023019209421966
AggReturn,2021-05-05 00:00:00,300,12,-0.0068994592159918
AggReturn,2021-05-05 00:00:00,300,16,-0.0036880229010317
AggReturn,2021-05-05 00:00:00,300,4,-0.0070784682673837
AggReturn,2021-05-05 00:00:00,300,8,-0.0120967858254929
AggReturn,2021-05-05 00:00:00,500,12,0.001916677140418
AggReturn,2021-05-05 00:00:00,500,16,0.0035898603832877
AggReturn,2021-05-05 00:00:00,500,4,0.0018870957729769
AggReturn,2021-05-05 00:00:00,500,8,0.0023063904414535
AggReturn,2021-05-05 00:00:00,800,12,0.000401590570663
AggReturn,2021-05-05 00:00:00,800,16,-0.0008583536225918
AggReturn,2021-05-05 00:00:00,800,4,-0.0020725476746125
AggReturn,2021-05-05 00:00:00,800,8,0.001359332762747
AggReturn,2021-05-06 00:00:00,1200,12,-0.0228182045418351
AggReturn,2021-05-06 00:00:00,1200,16,-0.0228182045418351
AggReturn,2021-05-06 00:00:00,1200,4,-0.0116577112751062
AggReturn,2021-05-06 00:00:00,1200,8,-0.0228182045418351
AggReturn,2021-05-06 00:00:00,300,12,-0.0072711774895233
AggReturn,2021-05-06 00:00:00,300,16,-0.0090256719179487
AggReturn,2021-05-06 00:00:00,300,4,-0.0002216440314616
AggReturn,2021-05-06 00:00:00,300,8,-0.002758820456381
AggReturn,2021-05-06 00:00:00,500,12,-0.0034944877952918
AggReturn,2021-05-06 00:00:00,500,16,-0.000698181197892
AggReturn,2021-05-06 00:00:00,500,4,0.00167646828886
AggReturn,2021-05-06 00:00:00,500,8,-0.0050625493057573
AggReturn,2021-05-06 00:00:00,800,12,-0.0053998727888606
AggReturn,2021-05-06 00:00:00,800,16,-0.0141219041811345
AggReturn,2021-05-06 00:00:00,800,4,-0.0184276719886475
AggReturn,2021-05-06 00:00:00,800,8,-0.0094014645694699
AggReturn,2021-05-07 00:00:00,1200,12,-0.0121298504058003
AggReturn,2021-05-07 00:00:00,1200,16,-0.0121298504058003
AggReturn,2021-05-07 00:00:00,1200,4,0.0060778227552687
AggReturn,2021-05-07 00:00:00,1200,8,-0.0121298504058003
AggReturn,2021-05-07 00:00:00,300,12,0.0015454960491814
AggReturn,2021-05-07 00:00:00,300,16,0.0055081122530299
AggReturn,2021-05-07 00:00:00,300,4,-0.0245879108851273
AggReturn,2021-05-07 00:00:00,300,8,-0.0032420153157748
AggReturn,2021-05-07 00:00:00,500,12,-0.0025992766543385
AggReturn,2021-05-07 00:00:00,500,16,-0.0019019802066268
AggReturn,2021-05-07 00:00:00,500,4,-0.023597074023263
AggReturn,2021-05-07 00:00:00,500,8,-0.0055340206947987
AggReturn,2021-05-07 00:00:00,800,12,0.0052863363296165
AggReturn,2021-05-07 00:00:00,800,16,-0.0040975980510578
AggReturn,2021-05-07 00:00:00,800,4,0.0064948834303728
AggReturn,2021-05-07 00:00:00,800,8,0.0072542707128429
AggReturn,2021-05-10 00:00:00,1200,12,0.0218061218330608
AggReturn,2021-05-10 00:00:00,1200,16,0.0218061218330608
AggReturn,2021-05-10 00:00:00,1200,4,0.0135473965361821
AggReturn,2021-05-10 00:00:00,1200,8,0.0218061218330608
AggReturn,2021-05-10 00:00:00,300,12,0.0138030312449463
AggReturn,2021-05-10 00:00:00,300,16,0.0093202497656061
AggReturn,2021-05-10 00:00:00,300,4,0.0248034455882117
AggReturn,2021-05-10 00:00:00,300,8,0.0210583456036716
AggReturn,2021-05-10 00:00:00,500,12,0.0111603686080028
AggReturn,2021-05-10 00:00:00,500,16,0.0103902444332084
AggReturn,2021-05-10 00:00:00,500,4,0.0133995172300116
AggReturn,2021-05-10 00:00:00,500,8,0.0090419751301383
AggReturn,2021-05-10 00:00:00,800,12,0.0084703774166917
AggReturn,2021-05-10 00:00:00,800,16,0.0139786453118568
AggReturn,2021-05-10 00:00:00,800,4,-0.0001617765859809
AggReturn,2021-05-10 00:00:00,800,8,0.0087931425334569
AggReturn,2021-05-11 00:00:00,1200,12,-0.0543017334593851
AggReturn,2021-05-11 00:00:00,1200,16,-0.0543017334593851
AggReturn,2021-05-11 00:00:00,1200,4,-0.0154018573728102
AggReturn,2021-05-11 00:00:00,1200,8,-0.0543017334593851
AggReturn,2021-05-11 00:00:00,300,12,-0.0274779367858608
AggReturn,2021-05-11 00:00:00,300,16,-0.025938054615424
AggReturn,2021-05-11 00:00:00,300,4,-0.0436507434050637
AggReturn,2021-05-11 00:00:00,300,8,-0.02411024167414
AggReturn,2021-05-11 00:00:00,500,12,-0.0268750272911196
AggReturn,2021-05-11 00:00:00,500,16,-0.0218107160112647
AggReturn,2021-05-11 00:00:00,500,4,-0.0481206587797114
AggReturn,2021-05-11 00:00:00,500,8,-0.0361070099979431
AggReturn,2021-05-11 00:00:00,800,12,-0.0160826455475081
AggReturn,2021-05-11 00:00:00,800,16,-0.0375605038371934
AggReturn,2021-05-11 00:00:00,800,4,-0.0274967446089811
AggReturn,2021-05-11 00:00:00,800,8,-0.0176925676722597
AggReturn,2021-05-12 00:00:00,1200,12,0.0062288807604331
AggReturn,2021-05-12 00:00:00,1200,16,0.0062288807604331
AggReturn,2021-05-12 00:00:00,1200,4,-0.0188790630027966
AggReturn,2021-05-12 00:00:00,1200,8,0.0062288807604331
AggReturn,2021-05-12 00:00:00,300,12,0.0014901523179796
AggReturn,2021-05-12 00:00:00,300,16,-0.0007774722497066
AggReturn,2021-05-12 00:00:00,300,4,0.007046125488678
AggReturn,2021-05-12 00:00:00,300,8,0.0033871865919375
AggReturn,2021-05-12 00:00:00,500,12,-0.0046631113652941
AggReturn,2021-05-12 00:00:00,500,16,-0.0069845191488893
AggReturn,2021-05-12 00:00:00,500,4,0.0090194425958279
AggReturn,2021-05-12 00:00:00,500,8,-0.003650574221184
AggReturn,2021-05-12 00:00:00,800,12,-0.0092301317114851
AggReturn,2021-05-12 00:00:00,800,16,0.0011586106613911
AggReturn,2021-05-12 00:00:00,800,4,-0.0112650710603627
AggReturn,2021-05-12 00:00:00,800,8,-0.0107333666340833
AggReturn,2021-05-13 00:00:00,1200,12,-0.0245750266900078
AggReturn,2021-05-13 00:00:00,1200,16,-0.0245750266900078
AggReturn,2021-05-13 00:00:00,1200,4,-0.0129124329274016
AggReturn,2021-05-13 00:00:00,1200,8,-0.0245750266900078
AggReturn,2021-05-13 00:00:00,300,12,-0.0167251254805291
AggReturn,2021-05-13 00:00:00,300,16,-0.0160899732471691
AggReturn,2021-05-13 00:00:00,300,4,-0.0246881374750622
AggReturn,2021-05-13 00:00:00,300,8,-0.0184497535244487
AggReturn,2021-05-13 00:00:00,500,12,-0.0102660911020574
AggReturn,2021-05-13 00:00:00,500,16,-0.007521898293538
AggReturn,2021-05-13 00:00:00,500,4,-0.0141253407163395
AggReturn,2021-05-13 00:00:00,500,8,-0.0129931245619248
AggReturn,2021-05-13 00:00:00,800,12,-0.0082995873325822
AggReturn,2021-05-13 00:00:00,800,16,-0.0171676432967503
AggReturn,2021-05-13 00:00:00,800,4,-0.0154975165841371
AggReturn,2021-05-13 00:00:00,800,8,-0.0101667118058835
AggReturn,2021-05-14 00:00:00,1200,12,0.0004744583326912
AggReturn,2021-05-14 00:00:00,1200,16,0.0004744583326912
AggReturn,2021-05-14 00:00:00,1200,4,0.0198571060753515
AggReturn,2021-05-14 00:00:00,1200,8,0.0004744583326912
AggReturn,2021-05-14 00:00:00,300,12,0.0182521892988486
AggReturn,2021-05-14 00:00:00,300,16,0.0168165924414514
AggReturn,2021-05-14 00:00:00,300,4,0.0198920693113995
AggReturn,2021-05-14 00:00:00,300,8,0.0175623390117477
AggReturn,2021-05-14 00:00:00,500,12,0.01590861904393
AggReturn,2021-05-14 00:00:00,500,16,0.0120499497622598
AggReturn,2021-05-14 00:00:00,500,4,0.0023446455207923
AggReturn,2021-05-14 00:00:00,500,8,0.014500794247098
AggReturn,2021-05-14 00:00:00,800,12,0.0132970462473014
AggReturn,2021-05-14 00:00:00,800,16,0.0056024643258586
AggReturn,2021-05-14 00:00:00,800,4,0.0186411860152102
AggReturn,2021-05-14 00:00:00,800,8,0.019302367022694
AggReturn,2021-05-17 00:00:00,1200,12,0.0184815946618511
AggReturn,2021-05-17 00:00:00,1200,16,0.0184815946618511
AggReturn,2021-05-17 00:00:00,1200,4,0.0022437270068192
AggReturn,2021-05-17 00:00:00,1200,8,0.0184815946618511
AggReturn,2021-05-17 00:00:00,300,12,0.0064548715809056
AggReturn,2021-05-17 00:00:00,300,16,0.0054555974351427
AggReturn,2021-05-17 00:00:00,300,4,0.0068270479269562
AggReturn,2021-05-17 00:00:00,300,8,0.009026675923355
AggReturn,2021-05-17 00:00:00,500,12,-0.0002591785256372
AggReturn,2021-05-17 00:00:00,500,16,0.0009922200943946
AggReturn,2021-05-17 00:00:00,500,4,0.0018910123730971
AggReturn,2021-05-17 00:00:00,500,8,-0.0001500168918587
AggReturn,2021-05-17 00:00:00,800,12,-0.0001528954874977
AggReturn,2021-05-17 00:00:00,800,16,0.0094332404646037
AggReturn,2021-05-17 00:00:00,800,4,-0.0006502359685686
AggReturn,2021-05-17 00:00:00,800,8,-1.1066490073277646e-05
AggReturn,2021-05-18 00:00:00,1200,12,-0.0008618322873484
AggReturn,2021-05-18 00:00:00,1200,16,-0.0008618322873484
AggReturn,2021-05-18 00:00:00,1200,4,-0.0054381657040512
AggReturn,2021-05-18 00:00:00,1200,8,-0.0008618322873484
AggReturn,2021-05-18 00:00:00,300,12,0.0015810303272467
AggReturn,2021-05-18 00:00:00,300,16,0.0004234127892001
AggReturn,2021-05-18 00:00:00,300,4,0.0066529616527704
AggReturn,2021-05-18 00:00:00,300,8,0.0032294980380218
AggReturn,2021-05-18 00:00:00,500,12,-0.0030925816129699
AggReturn,2021-05-18 00:00:00,500,16,-0.0041739698327681
AggReturn,2021-05-18 00:00:00,500,4,-0.0015515726059646
AggReturn,2021-05-18 00:00:00,500,8,-0.0023292475427356
AggReturn,2021-05-18 00:00:00,800,12,-0.0027412353032129
AggReturn,2021-05-18 00:00:00,800,16,-0.0002983444025242
AggReturn,2021-05-18 00:00:00,800,4,-0.0043182982259242
AggReturn,2021-05-18 00:00:00,800,8,-0.0037491819958358
AggReturn,2021-05-19 00:00:00,1200,12,-0.0087940182216552
AggReturn,2021-05-19 00:00:00,1200,16,-0.0087940182216552
AggReturn,2021-05-19 00:00:00,1200,4,-0.0229916796577555
AggReturn,2021-05-19 00:00:00,1200,8,-0.0087940182216552
AggReturn,2021-05-19 00:00:00,300,12,-0.0239832413712954
AggReturn,2021-05-19 00:00:00,300,16,-0.0246452395412481
AggReturn,2021-05-19 00:00:00,300,4,-0.0484843555840922
AggReturn,2021-05-19 00:00:00,300,8,-0.0222837363251522
AggReturn,2021-05-19 00:00:00,500,12,-0.0227867273099574
AggReturn,2021-05-19 00:00:00,500,16,-0.0179414541939987
AggReturn,2021-05-19 00:00:00,500,4,-0.0342083671150177
AggReturn,2021-05-19 00:00:00,500,8,-0.033135423240961
AggReturn,2021-05-19 00:00:00,800,12,-0.0150766816936192
AggReturn,2021-05-19 00:00:00,800,16,-0.0100141542877827
AggReturn,2021-05-19 00:00:00,800,4,-0.0329605147093219
AggReturn,2021-05-19 00:00:00,800,8,-0.0197264889733773
AggReturn,2021-05-20 00:00:00,1200,12,0.0227865132748684
AggReturn,2021-05-20 00:00:00,1200,16,0.0227865132748684
AggReturn,2021-05-20 00:00:00,1200,4,0.0228493641799022
AggReturn,2021-05-20 00:00:00,1200,8,0.0227865132748684
AggReturn,2021-05-20 00:00:00,300,12,0.019595513063041
AggReturn,2021-05-20 00:00:00,300,16,0.0200434328617107
AggReturn,2021-05-20 00:00:00,300,4,0.013340426673527
AggReturn,2021-05-20 00:00:00,300,8,0.0111770835403437
AggReturn,2021-05-20 00:00:00,500,12,0.0166675760475178
AggReturn,2021-05-20 00:00:00,500,16,0.0141078313033358
AggReturn,2021-05-20 00:00:00,500,4,0.0150042914969632
AggReturn,2021-05-20 00:00:00,500,8,0.0258692414923132
AggReturn,2021-05-20 00:00:00,800,12,0.0169785792251283
AggReturn,2021-05-20 00:00:00,800,16,0.0190925263490475
AggReturn,2021-05-20 00:00:00,800,4,0.0388763777397072
AggReturn,2021-05-20 00:00:00,800,8,0.0198863026892736
AggReturn,2021-05-21 00:00:00,1200,12,0.0048427452028623
AggReturn,2021-05-21 00:00:00,1200,16,0.0048427452028623
AggReturn,2021-05-21 00:00:00,1200,4,0.0021418171829426
AggReturn,2021-05-21 00:00:00,1200,8,0.0048427452028623
AggReturn,2021-05-21 00:00:00,300,12,0.012540015518657
AggReturn,2021-05-21 00:00:00,300,16,0.012418231537389
AggReturn,2021-05-21 00:00:00,300,4,0.0170885428808464
AggReturn,2021-05-21 00:00:00,300,8,0.0140530038401339
AggReturn,2021-05-21 00:00:00,500,12,0.0113725408119315
AggReturn,2021-05-21 00:00:00,500,16,0.0105827903053503
AggReturn,2021-05-21 00:00:00,500,4,0.0242449858856546
AggReturn,2021-05-21 00:00:00,500,8,0.014009110804372
AggReturn,2021-05-21 00:00:00,800,12,0.0080542309231902
AggReturn,2021-05-21 00:00:00,800,16,0.0060518502937305
AggReturn,2021-05-21 00:00:00,800,4,0.0063206898143439
AggReturn,2021-05-21 00:00:00,800,8,0.0058872722182593
AggReturn,2021-05-24 00:00:00,1200,12,-0.0201359493628154
AggReturn,2021-05-24 00:00:00,1200,16,-0.0201359493628154
AggReturn,2021-05-24 00:00:00,1200,4,-0.0065471447166783
AggReturn,2021-05-24 00:00:00,1200,8,-0.0201359493628154
AggReturn,2021-05-24 00:00:00,300,12,-0.0007629818372625
AggReturn,2021-05-24 00:00:00,300,16,-0.0009973356852275
AggReturn,2021-05-24 00:00:00,300,4,-0.0124511826931998
AggReturn,2021-05-24 00:00:00,300,8,-0.0027495366049457
AggReturn,2021-05-24 00:00:00,500,12,-0.0063689869931264
AggReturn,2021-05-24 00:00:00,500,16,-0.0041090669486824
AggReturn,2021-05-24 00:00:00,500,4,-0.0095632690569896
AggReturn,2021-05-24 00:00:00,500,8,-0.0046807055170368
AggReturn,2021-05-24 00:00:00,800,12,-0.004636293740529
AggReturn,2021-05-24 00:00:00,800,16,-0.0128437369405025
AggReturn,2021-05-24 00:00:00,800,4,-0.00361951111332
AggReturn,2021-05-24 00:00:00,800,8,-0.005634963493513
AggReturn,2021-05-25 00:00:00,1200,12,-0.0081642887652415
AggReturn,2021-05-25 00:00:00,1200,16,-0.0081642887652415
AggReturn,2021-05-25 00:00:00,1200,4,0.0060724162177701
AggReturn,2021-05-25 00:00:00,1200,8,-0.0081642887652415
AggReturn,2021-05-25 00:00:00,300,12,0.0023612620846179
AggReturn,2021-05-25 00:00:00,300,16,0.0033416289114812
AggReturn,2021-05-25 00:00:00,300,4,0.00296856970424
AggReturn,2021-05-25 00:00:00,300,8,-0.0028712939075673
AggReturn,2021-05-25 00:00:00,500,12,0.0017795643409639
AggReturn,2021-05-25 00:00:00,500,16,0.001619541459737
AggReturn,2021-05-25 00:00:00,500,4,-0.0010118923760743
AggReturn,2021-05-25 00:00:00,500,8,0.0039487234102396
AggReturn,2021-05-25 00:00:00,800,12,0.0038429648135206
