Field,StrategyOrDate,REBALANCE_INTERVAL,ESCAPE_WEEKLY_CHANGE_LIMIT,Value
AggReturn,2022-03-16 00:00:00,W,0.2,0.0203144606950933
AggReturn,2022-03-17 00:00:00,M,0.1,0.0193597160131047
AggReturn,2022-03-17 00:00:00,M,0.2,0.0193597160131047
AggReturn,2022-03-17 00:00:00,W,0.1,0.0193597160131047
AggReturn,2022-03-17 00:00:00,W,0.2,0.0193597160131047
AggReturn,2022-03-18 00:00:00,M,0.1,0.0077798949933933
AggReturn,2022-03-18 00:00:00,M,0.2,0.0077798949933933
AggReturn,2022-03-18 00:00:00,W,0.1,0.0077798949933933
AggReturn,2022-03-18 00:00:00,W,0.2,0.0077798949933933
AggReturn,2022-03-21 00:00:00,M,0.1,-0.0031512470026979
AggReturn,2022-03-21 00:00:00,M,0.2,-0.0031512470026979
AggReturn,2022-03-21 00:00:00,W,0.1,-0.0031512470026979
AggReturn,2022-03-21 00:00:00,W,0.2,-0.0031512470026979
AggReturn,2022-03-22 00:00:00,M,0.1,0.0095112783998555
AggReturn,2022-03-22 00:00:00,M,0.2,0.0095112783998555
AggReturn,2022-03-22 00:00:00,W,0.1,0.0095094874082861
AggReturn,2022-03-22 00:00:00,W,0.2,0.0095094874082861
AggReturn,2022-03-23 00:00:00,M,0.1,-0.0069400495760575
AggReturn,2022-03-23 00:00:00,M,0.2,-0.0069400495760575
AggReturn,2022-03-23 00:00:00,W,0.1,-0.0050650311370717
AggReturn,2022-03-23 00:00:00,W,0.2,-0.0050650311370717
AggReturn,2022-03-24 00:00:00,M,0.1,-0.0036615949479608
AggReturn,2022-03-24 00:00:00,M,0.2,-0.0036615949479608
AggReturn,2022-03-24 00:00:00,W,0.1,0.0100813963468061
AggReturn,2022-03-24 00:00:00,W,0.2,0.0100813963468061
AggReturn,2022-03-25 00:00:00,M,0.1,0.0241217244382135
AggReturn,2022-03-25 00:00:00,M,0.2,0.0241217244382135
AggReturn,2022-03-25 00:00:00,W,0.1,0.0167423347655584
AggReturn,2022-03-25 00:00:00,W,0.2,0.0167423347655584
AggReturn,2022-03-28 00:00:00,M,0.1,0.003322720571253
AggReturn,2022-03-28 00:00:00,M,0.2,0.003322720571253
AggReturn,2022-03-28 00:00:00,W,0.1,0.0091611375022464
AggReturn,2022-03-28 00:00:00,W,0.2,0.0091611375022464
AggReturn,2022-03-29 00:00:00,M,0.1,0.01346449127976
AggReturn,2022-03-29 00:00:00,M,0.2,0.01346449127976
AggReturn,2022-03-29 00:00:00,W,0.1,0.0093829467595248
AggReturn,2022-03-29 00:00:00,W,0.2,0.0093829467595248
AggReturn,2022-03-30 00:00:00,M,0.1,0.0013851560913054
AggReturn,2022-03-30 00:00:00,M,0.2,0.0013851560913054
AggReturn,2022-03-30 00:00:00,W,0.1,0.0116299247200777
AggReturn,2022-03-30 00:00:00,W,0.2,0.0116299247200777
AggReturn,2022-03-31 00:00:00,M,0.1,-0.0015023462116405
AggReturn,2022-03-31 00:00:00,M,0.2,-0.0015023462116405
AggReturn,2022-03-31 00:00:00,W,0.1,-0.0015039811881482
AggReturn,2022-03-31 00:00:00,W,0.2,-0.0015039811881482
AggReturn,2022-04-01 00:00:00,M,0.1,-0.0092280479069011
AggReturn,2022-04-01 00:00:00,M,0.2,-0.0092280479069011
AggReturn,2022-04-01 00:00:00,W,0.1,-0.0089744386639362
AggReturn,2022-04-01 00:00:00,W,0.2,-0.0089744386639362
AggReturn,2022-04-04 00:00:00,M,0.1,-0.0393698416252795
AggReturn,2022-04-04 00:00:00,M,0.2,-0.0393698416252795
AggReturn,2022-04-04 00:00:00,W,0.1,-0.0393698416252795
AggReturn,2022-04-04 00:00:00,W,0.2,-0.0393698416252795
AggReturn,2022-04-05 00:00:00,M,0.1,0.0181110618328722
AggReturn,2022-04-05 00:00:00,M,0.2,0.0181110618328722
AggReturn,2022-04-05 00:00:00,W,0.1,0.0181110618328722
AggReturn,2022-04-05 00:00:00,W,0.2,0.0181110618328722
AggReturn,2022-04-06 00:00:00,M,0.1,0.0110514464126587
AggReturn,2022-04-06 00:00:00,M,0.2,0.0110514464126587
AggReturn,2022-04-06 00:00:00,W,0.1,0.0110514464126587
AggReturn,2022-04-06 00:00:00,W,0.2,0.0110514464126587
AggReturn,2022-04-07 00:00:00,M,0.1,0.0157969151751784
AggReturn,2022-04-07 00:00:00,M,0.2,0.0157969151751784
AggReturn,2022-04-07 00:00:00,W,0.1,0.0157969151751784
AggReturn,2022-04-07 00:00:00,W,0.2,0.0157969151751784
AggReturn,2022-04-08 00:00:00,M,0.1,0.0454373300120838
AggReturn,2022-04-08 00:00:00,M,0.2,0.0454373300120838
AggReturn,2022-04-08 00:00:00,W,0.1,0.0454373300120838
AggReturn,2022-04-08 00:00:00,W,0.2,0.0454373300120838
AggReturn,2022-04-11 00:00:00,M,0.1,0.0144951092059772
AggReturn,2022-04-11 00:00:00,M,0.2,0.0144951092059772
AggReturn,2022-04-11 00:00:00,W,0.1,0.0144951092059772
AggReturn,2022-04-11 00:00:00,W,0.2,0.0144951092059772
AggReturn,2022-04-12 00:00:00,M,0.1,-0.0140527352325737
AggReturn,2022-04-12 00:00:00,M,0.2,-0.0140527352325737
AggReturn,2022-04-12 00:00:00,W,0.1,-0.0140527352325737
AggReturn,2022-04-12 00:00:00,W,0.2,-0.0140527352325737
AggReturn,2022-04-13 00:00:00,M,0.1,-0.0042056971621783
AggReturn,2022-04-13 00:00:00,M,0.2,-0.0042056971621783
AggReturn,2022-04-13 00:00:00,W,0.1,-0.0042056971621783
AggReturn,2022-04-13 00:00:00,W,0.2,-0.0042056971621783
AggReturn,2022-04-14 00:00:00,M,0.1,0.00750823261246
AggReturn,2022-04-14 00:00:00,M,0.2,0.00750823261246
AggReturn,2022-04-14 00:00:00,W,0.1,0.00750823261246
AggReturn,2022-04-14 00:00:00,W,0.2,0.00750823261246
AggReturn,2022-04-18 00:00:00,M,0.1,-0.0163035508157361
AggReturn,2022-04-18 00:00:00,M,0.2,-0.0163035508157361
AggReturn,2022-04-18 00:00:00,W,0.1,-0.0163035508157361
AggReturn,2022-04-18 00:00:00,W,0.2,-0.0163035508157361
AggReturn,2022-04-19 00:00:00,M,0.1,0.0153121470202125
AggReturn,2022-04-19 00:00:00,M,0.2,0.0153121470202125
AggReturn,2022-04-19 00:00:00,W,0.1,0.0153040951509043
AggReturn,2022-04-19 00:00:00,W,0.2,0.0153040951509043
AggReturn,2022-04-20 00:00:00,M,0.1,0.015465003755965
AggReturn,2022-04-20 00:00:00,M,0.2,0.015465003755965
AggReturn,2022-04-20 00:00:00,W,0.1,0.0126560815433784
AggReturn,2022-04-20 00:00:00,W,0.2,0.0126560815433784
AggReturn,2022-04-21 00:00:00,M,0.1,0.0195029598565087
AggReturn,2022-04-21 00:00:00,M,0.2,0.0195029598565087
AggReturn,2022-04-21 00:00:00,W,0.1,-0.0104410175436732
AggReturn,2022-04-21 00:00:00,W,0.2,-0.0104410175436732
AggReturn,2022-04-22 00:00:00,M,0.1,-0.02517743914323
AggReturn,2022-04-22 00:00:00,M,0.2,-0.02517743914323
AggReturn,2022-04-22 00:00:00,W,0.1,-0.0124054563524375
AggReturn,2022-04-22 00:00:00,W,0.2,-0.0124054563524375
AggReturn,2022-04-25 00:00:00,M,0.1,-0.0255492293680812
AggReturn,2022-04-25 00:00:00,M,0.2,-0.0255492293680812
AggReturn,2022-04-25 00:00:00,W,0.1,-0.023054339665302
AggReturn,2022-04-25 00:00:00,W,0.2,-0.023054339665302
AggReturn,2022-04-26 00:00:00,M,0.1,0.010623945848293
AggReturn,2022-04-26 00:00:00,M,0.2,0.010623945848293
AggReturn,2022-04-26 00:00:00,W,0.1,0.0007006446499452
AggReturn,2022-04-26 00:00:00,W,0.2,0.0007006446499452
AggReturn,2022-04-27 00:00:00,M,0.1,0.0034079913126057
AggReturn,2022-04-27 00:00:00,M,0.2,0.0034079913126057
AggReturn,2022-04-27 00:00:00,W,0.1,0.0034079913126057
AggReturn,2022-04-27 00:00:00,W,0.2,0.0034079913126057
AggReturn,2022-04-28 00:00:00,M,0.1,-0.0665263081869783
AggReturn,2022-04-28 00:00:00,M,0.2,-0.0665263081869783
AggReturn,2022-04-28 00:00:00,W,0.1,-0.0665263081869783
AggReturn,2022-04-28 00:00:00,W,0.2,-0.0665263081869783
AggReturn,2022-04-29 00:00:00,M,0.1,-0.0414938484048973
AggReturn,2022-04-29 00:00:00,M,0.2,-0.0414938484048973
AggReturn,2022-04-29 00:00:00,W,0.1,-0.0414938484048973
AggReturn,2022-04-29 00:00:00,W,0.2,-0.0414938484048973
AggReturn,2022-05-02 00:00:00,M,0.1,-0.027707590822411
AggReturn,2022-05-02 00:00:00,M,0.2,-0.027707590822411
AggReturn,2022-05-02 00:00:00,W,0.1,-0.027707590822411
AggReturn,2022-05-02 00:00:00,W,0.2,-0.027707590822411
AggReturn,2022-05-03 00:00:00,M,0.1,0.0170205783144293
AggReturn,2022-05-03 00:00:00,M,0.2,0.0170205783144293
AggReturn,2022-05-03 00:00:00,W,0.1,0.0170205783144293
AggReturn,2022-05-03 00:00:00,W,0.2,0.0170205783144293
AggReturn,2022-05-04 00:00:00,M,0.1,-0.0053943458659605
AggReturn,2022-05-04 00:00:00,M,0.2,-0.0053943458659605
AggReturn,2022-05-04 00:00:00,W,0.1,-0.0053943458659605
AggReturn,2022-05-04 00:00:00,W,0.2,-0.0053943458659605
AggReturn,2022-05-05 00:00:00,M,0.1,0.0131152653420299
AggReturn,2022-05-05 00:00:00,M,0.2,0.0131152653420299
AggReturn,2022-05-05 00:00:00,W,0.1,0.0131152653420299
AggReturn,2022-05-05 00:00:00,W,0.2,0.0131152653420299
AggReturn,2022-05-06 00:00:00,M,0.1,-0.017664732902686
AggReturn,2022-05-06 00:00:00,M,0.2,-0.017664732902686
AggReturn,2022-05-06 00:00:00,W,0.1,-0.017664732902686
AggReturn,2022-05-06 00:00:00,W,0.2,-0.017664732902686
AggReturn,2022-05-09 00:00:00,M,0.1,-0.0043003987138944
AggReturn,2022-05-09 00:00:00,M,0.2,-0.0043003987138944
AggReturn,2022-05-09 00:00:00,W,0.1,-0.0043003987138944
AggReturn,2022-05-09 00:00:00,W,0.2,-0.0043003987138944
AggReturn,2022-05-10 00:00:00,M,0.1,0.0026440676682447
AggReturn,2022-05-10 00:00:00,M,0.2,0.0026440676682447
AggReturn,2022-05-10 00:00:00,W,0.1,0.0026385375476151
AggReturn,2022-05-10 00:00:00,W,0.2,0.0026385375476151
AggReturn,2022-05-11 00:00:00,M,0.1,0.0004140830798936
AggReturn,2022-05-11 00:00:00,M,0.2,0.0004140830798936
AggReturn,2022-05-11 00:00:00,W,0.1,-0.0019445310466256
AggReturn,2022-05-11 00:00:00,W,0.2,-0.0019445310466256
AggReturn,2022-05-12 00:00:00,M,0.1,-0.0203668188808658
AggReturn,2022-05-12 00:00:00,M,0.2,-0.0203668188808658
AggReturn,2022-05-12 00:00:00,W,0.1,-0.0089473902758751
AggReturn,2022-05-12 00:00:00,W,0.2,-0.0089473902758751
AggReturn,2022-05-13 00:00:00,M,0.1,0.0196548627819422
AggReturn,2022-05-13 00:00:00,M,0.2,0.0196548627819422
AggReturn,2022-05-13 00:00:00,W,0.1,0.0311020284078388
AggReturn,2022-05-13 00:00:00,W,0.2,0.0311020284078388
AggReturn,2022-05-16 00:00:00,M,0.1,0.0121154000518146
AggReturn,2022-05-16 00:00:00,M,0.2,0.0121154000518146
AggReturn,2022-05-16 00:00:00,W,0.1,0.0084346511948536
AggReturn,2022-05-16 00:00:00,W,0.2,0.0084346511948536
AggReturn,2022-05-17 00:00:00,M,0.1,0.0313989889002684
AggReturn,2022-05-17 00:00:00,M,0.2,0.0313989889002684
AggReturn,2022-05-17 00:00:00,W,0.1,0.0339873648478621
AggReturn,2022-05-17 00:00:00,W,0.2,0.0339873648478621
AggReturn,2022-05-18 00:00:00,M,0.1,-0.019809872921825
AggReturn,2022-05-18 00:00:00,M,0.2,-0.019809872921825
AggReturn,2022-05-18 00:00:00,W,0.1,-0.019809872921825
AggReturn,2022-05-18 00:00:00,W,0.2,-0.019809872921825
AggReturn,2022-05-19 00:00:00,M,0.1,-0.0748992710184298
AggReturn,2022-05-19 00:00:00,M,0.2,-0.0748992710184298
AggReturn,2022-05-19 00:00:00,W,0.1,-0.0748992710184298
AggReturn,2022-05-19 00:00:00,W,0.2,-0.0748992710184298
AggReturn,2022-05-20 00:00:00,M,0.1,0.0146603534015691
AggReturn,2022-05-20 00:00:00,M,0.2,0.0146603534015691
AggReturn,2022-05-20 00:00:00,W,0.1,0.0146603534015691
AggReturn,2022-05-20 00:00:00,W,0.2,0.0146603534015691
AggReturn,2022-05-23 00:00:00,M,0.1,-0.0621826252243431
AggReturn,2022-05-23 00:00:00,M,0.2,-0.0621826252243431
AggReturn,2022-05-23 00:00:00,W,0.1,-0.0621826252243431
AggReturn,2022-05-23 00:00:00,W,0.2,-0.0621826252243431
AggReturn,2022-05-24 00:00:00,M,0.1,0.0369458817277525
AggReturn,2022-05-24 00:00:00,M,0.2,0.0369458817277525
AggReturn,2022-05-24 00:00:00,W,0.1,0.0369430132659603
AggReturn,2022-05-24 00:00:00,W,0.2,0.0369458817277525
AggReturn,2022-05-25 00:00:00,M,0.1,0.0064631916615448
AggReturn,2022-05-25 00:00:00,M,0.2,0.0064631916615448
AggReturn,2022-05-25 00:00:00,W,0.1,0.0038433360456162
AggReturn,2022-05-25 00:00:00,W,0.2,0.0064631916615448
AggReturn,2022-05-26 00:00:00,M,0.1,0.04122179366505
AggReturn,2022-05-26 00:00:00,M,0.2,0.04122179366505
AggReturn,2022-05-26 00:00:00,W,0.1,0.0378893140842209
AggReturn,2022-05-26 00:00:00,W,0.2,0.04122179366505
AggReturn,2022-05-27 00:00:00,M,0.1,0.0225872980644248
AggReturn,2022-05-27 00:00:00,M,0.2,0.0225872980644248
AggReturn,2022-05-27 00:00:00,W,0.1,0.0213611174280961
AggReturn,2022-05-27 00:00:00,W,0.2,0.0225872980644248
AggReturn,2022-05-31 00:00:00,M,0.1,0.0240534298312594
AggReturn,2022-05-31 00:00:00,M,0.2,0.0240534298312594
AggReturn,2022-05-31 00:00:00,W,0.1,0.0372514024353802
AggReturn,2022-05-31 00:00:00,W,0.2,0.0240534298312594
AggReturn,2022-06-01 00:00:00,M,0.1,-0.0024550605749796
AggReturn,2022-06-01 00:00:00,M,0.2,-0.0024550605749796
AggReturn,2022-06-01 00:00:00,W,0.1,-5.022522120979178e-06
AggReturn,2022-06-01 00:00:00,W,0.2,-0.0024550605749796
AggReturn,2022-06-02 00:00:00,M,0.1,-0.0106771631820198
AggReturn,2022-06-02 00:00:00,M,0.2,-0.0106771631820198
AggReturn,2022-06-02 00:00:00,W,0.1,-0.0106771631820198
AggReturn,2022-06-02 00:00:00,W,0.2,-0.0106771631820198
AggReturn,2022-06-03 00:00:00,M,0.1,-0.0205582276254338
AggReturn,2022-06-03 00:00:00,M,0.2,-0.0205582276254338
AggReturn,2022-06-03 00:00:00,W,0.1,-0.0205582276254338
AggReturn,2022-06-03 00:00:00,W,0.2,-0.0205582276254338
AggReturn,2022-06-06 00:00:00,M,0.1,0.0038665581575768
AggReturn,2022-06-06 00:00:00,M,0.2,0.0038665581575768
AggReturn,2022-06-06 00:00:00,W,0.1,0.0038665581575768
AggReturn,2022-06-06 00:00:00,W,0.2,0.0038665581575768
AggReturn,2022-06-07 00:00:00,M,0.1,-0.0138291403358399
AggReturn,2022-06-07 00:00:00,M,0.2,-0.0138291403358399
AggReturn,2022-06-07 00:00:00,W,0.1,-0.0138291403358399
AggReturn,2022-06-07 00:00:00,W,0.2,-0.0138291403358399
AggReturn,2022-06-08 00:00:00,M,0.1,0.0142525682184896
AggReturn,2022-06-08 00:00:00,M,0.2,0.0142525682184896
AggReturn,2022-06-08 00:00:00,W,0.1,0.0142525682184896
AggReturn,2022-06-08 00:00:00,W,0.2,0.0142525682184896
AggReturn,2022-06-09 00:00:00,M,0.1,-0.0137387733651506
AggReturn,2022-06-09 00:00:00,M,0.2,-0.0137387733651506
AggReturn,2022-06-09 00:00:00,W,0.1,-0.0137387733651506
AggReturn,2022-06-09 00:00:00,W,0.2,-0.0137387733651506
AggReturn,2022-06-10 00:00:00,M,0.1,-0.0320911310166541
AggReturn,2022-06-10 00:00:00,M,0.2,-0.0320911310166541
AggReturn,2022-06-10 00:00:00,W,0.1,-0.0320911310166541
AggReturn,2022-06-10 00:00:00,W,0.2,-0.0320911310166541
AggReturn,2022-06-13 00:00:00,M,0.1,-0.0226496047424662
AggReturn,2022-06-13 00:00:00,M,0.2,-0.0226496047424662
AggReturn,2022-06-13 00:00:00,W,0.1,-0.0226496047424662
AggReturn,2022-06-13 00:00:00,W,0.2,-0.0226496047424662
AggReturn,2022-06-14 00:00:00,M,0.1,-0.0013229125267234
AggReturn,2022-06-14 00:00:00,M,0.2,-0.0013229125267234
AggReturn,2022-06-14 00:00:00,W,0.1,-0.0013229125267234
AggReturn,2022-06-14 00:00:00,W,0.2,-0.0013229125267234
AggReturn,2022-06-15 00:00:00,M,0.1,-0.00011735874178
AggReturn,2022-06-15 00:00:00,M,0.2,-0.00011735874178
AggReturn,2022-06-15 00:00:00,W,0.1,-0.00011735874178
AggReturn,2022-06-15 00:00:00,W,0.2,-0.00011735874178
AggReturn,2022-06-16 00:00:00,M,0.1,-0.0063896350947748
AggReturn,2022-06-16 00:00:00,M,0.2,-0.0063896350947748
AggReturn,2022-06-16 00:00:00,W,0.1,-0.0063896350947748
AggReturn,2022-06-16 00:00:00,W,0.2,-0.0063896350947748
AggReturn,2022-06-17 00:00:00,M,0.1,0.0060615371072831
AggReturn,2022-06-17 00:00:00,M,0.2,0.0060615371072831
AggReturn,2022-06-17 00:00:00,W,0.1,0.0060615371072831
AggReturn,2022-06-17 00:00:00,W,0.2,0.0060615371072831
AggReturn,2022-06-21 00:00:00,M,0.1,0.0264094790774835
AggReturn,2022-06-21 00:00:00,M,0.2,0.0264094790774835
AggReturn,2022-06-21 00:00:00,W,0.1,0.0264094790774835
AggReturn,2022-06-21 00:00:00,W,0.2,0.0264094790774835
AggReturn,2022-06-22 00:00:00,M,0.1,0.0019404561339375
AggReturn,2022-06-22 00:00:00,M,0.2,0.0019404561339375
AggReturn,2022-06-22 00:00:00,W,0.1,0.0019331876053825
AggReturn,2022-06-22 00:00:00,W,0.2,0.0019331876053825
AggReturn,2022-06-23 00:00:00,M,0.1,0.0217846104376553
AggReturn,2022-06-23 00:00:00,M,0.2,0.0217846104376553
AggReturn,2022-06-23 00:00:00,W,0.1,0.0145763395943824
AggReturn,2022-06-23 00:00:00,W,0.2,0.0145763395943824
AggReturn,2022-06-24 00:00:00,M,0.1,0.0252934511097228
AggReturn,2022-06-24 00:00:00,M,0.2,0.0252934511097228
AggReturn,2022-06-24 00:00:00,W,0.1,0.0073624090161203
AggReturn,2022-06-24 00:00:00,W,0.2,0.0073624090161203
AggReturn,2022-06-27 00:00:00,M,0.1,0.0119589206876913
AggReturn,2022-06-27 00:00:00,M,0.2,0.0119589206876913
AggReturn,2022-06-27 00:00:00,W,0.1,0.014606720227123
AggReturn,2022-06-27 00:00:00,W,0.2,0.014606720227123
AggReturn,2022-06-28 00:00:00,M,0.1,-0.0116674857581592
AggReturn,2022-06-28 00:00:00,M,0.2,-0.0116674857581592
AggReturn,2022-06-28 00:00:00,W,0.1,-0.00286196670449
AggReturn,2022-06-28 00:00:00,W,0.2,-0.00286196670449
AggReturn,2022-06-29 00:00:00,M,0.1,-0.0119291817710076
AggReturn,2022-06-29 00:00:00,M,0.2,-0.0119291817710076
AggReturn,2022-06-29 00:00:00,W,0.1,-0.0114082997601432
AggReturn,2022-06-29 00:00:00,W,0.2,-0.0114082997601432
AggReturn,2022-06-30 00:00:00,M,0.1,-0.0011594877531337
AggReturn,2022-06-30 00:00:00,M,0.2,-0.0011594877531337
AggReturn,2022-06-30 00:00:00,W,0.1,0.0007470598607783
AggReturn,2022-06-30 00:00:00,W,0.2,0.0007470598607783
AggReturn,2022-07-01 00:00:00,M,0.1,-0.0021211675064694
AggReturn,2022-07-01 00:00:00,M,0.2,-0.0021211675064694
AggReturn,2022-07-01 00:00:00,W,0.1,0.003641726746813
AggReturn,2022-07-01 00:00:00,W,0.2,0.003641726746813
AggReturn,2022-07-05 00:00:00,M,0.1,-0.0024893513282607
AggReturn,2022-07-05 00:00:00,M,0.2,-0.0024893513282607
AggReturn,2022-07-05 00:00:00,W,0.1,-0.0024893513282607
AggReturn,2022-07-05 00:00:00,W,0.2,-0.0024893513282607
AggReturn,2022-07-06 00:00:00,M,0.1,0.0001092958038052
AggReturn,2022-07-06 00:00:00,M,0.2,0.0001092958038052
AggReturn,2022-07-06 00:00:00,W,0.1,0.0001051394195497
AggReturn,2022-07-06 00:00:00,W,0.2,0.0001051394195497
AggReturn,2022-07-07 00:00:00,M,0.1,0.0075901552825653
AggReturn,2022-07-07 00:00:00,M,0.2,0.0075901552825653
AggReturn,2022-07-07 00:00:00,W,0.1,0.0152283551505059
AggReturn,2022-07-07 00:00:00,W,0.2,0.0152283551505059
AggReturn,2022-07-08 00:00:00,M,0.1,0.0028514632277406
AggReturn,2022-07-08 00:00:00,M,0.2,0.0028514632277406
AggReturn,2022-07-08 00:00:00,W,0.1,0.0036128865765594
AggReturn,2022-07-08 00:00:00,W,0.2,0.0036128865765594
AggReturn,2022-07-11 00:00:00,M,0.1,0.0025232267911345
AggReturn,2022-07-11 00:00:00,M,0.2,0.0025232267911345
AggReturn,2022-07-11 00:00:00,W,0.1,0.0047707601533621
AggReturn,2022-07-11 00:00:00,W,0.2,0.0047707601533621
AggReturn,2022-07-12 00:00:00,M,0.1,-0.0061382235833148
AggReturn,2022-07-12 00:00:00,M,0.2,-0.0061382235833148
AggReturn,2022-07-12 00:00:00,W,0.1,-0.0106748351554531
AggReturn,2022-07-12 00:00:00,W,0.2,-0.0106748351554531
AggReturn,2022-07-13 00:00:00,M,0.1,-0.0017901094678338
AggReturn,2022-07-13 00:00:00,M,0.2,-0.0017901094678338
AggReturn,2022-07-13 00:00:00,W,0.1,-0.0017901094678338
AggReturn,2022-07-13 00:00:00,W,0.2,-0.0017901094678338
AggReturn,2022-07-14 00:00:00,M,0.1,-0.0050424927606476
AggReturn,2022-07-14 00:00:00,M,0.2,-0.0050424927606476
AggReturn,2022-07-14 00:00:00,W,0.1,-0.0050424927606476
AggReturn,2022-07-14 00:00:00,W,0.2,-0.0050424927606476
AggReturn,2022-07-15 00:00:00,M,0.1,0.0154264345084876
AggReturn,2022-07-15 00:00:00,M,0.2,0.0154264345084876
AggReturn,2022-07-15 00:00:00,W,0.1,0.0154264345084876
AggReturn,2022-07-15 00:00:00,W,0.2,0.0154264345084876
AggReturn,2022-07-18 00:00:00,M,0.1,0.0074000632226126
AggReturn,2022-07-18 00:00:00,M,0.2,0.0074000632226126
AggReturn,2022-07-18 00:00:00,W,0.1,0.0074000632226126
AggReturn,2022-07-18 00:00:00,W,0.2,0.0074000632226126
AggReturn,2022-07-19 00:00:00,M,0.1,-0.0031401148273667
AggReturn,2022-07-19 00:00:00,M,0.2,-0.0031401148273667
AggReturn,2022-07-19 00:00:00,W,0.1,-0.0031401148273667
AggReturn,2022-07-19 00:00:00,W,0.2,-0.0031401148273667
AggReturn,2022-07-20 00:00:00,M,0.1,0.0026022205308947
AggReturn,2022-07-20 00:00:00,M,0.2,0.0026022205308947
AggReturn,2022-07-20 00:00:00,W,0.1,0.0026022205308947
AggReturn,2022-07-20 00:00:00,W,0.2,0.0026022205308947
AggReturn,2022-07-21 00:00:00,M,0.1,-0.0101381741929608
AggReturn,2022-07-21 00:00:00,M,0.2,-0.0101381741929608
AggReturn,2022-07-21 00:00:00,W,0.1,-0.0101381741929608
AggReturn,2022-07-21 00:00:00,W,0.2,-0.0101381741929608
AggReturn,2022-07-22 00:00:00,M,0.1,-0.0086410693718937
AggReturn,2022-07-22 00:00:00,M,0.2,-0.0086410693718937
AggReturn,2022-07-22 00:00:00,W,0.1,-0.0086410693718937
AggReturn,2022-07-22 00:00:00,W,0.2,-0.0086410693718937
AggReturn,2022-07-25 00:00:00,M,0.1,0.0026949421230518
AggReturn,2022-07-25 00:00:00,M,0.2,0.0026949421230518
AggReturn,2022-07-25 00:00:00,W,0.1,0.0026949421230518
AggReturn,2022-07-25 00:00:00,W,0.2,0.0026949421230518
AggReturn,2022-07-26 00:00:00,M,0.1,-0.0059891276292908
AggReturn,2022-07-26 00:00:00,M,0.2,-0.0059891276292908
AggReturn,2022-07-26 00:00:00,W,0.1,-0.0059891276292908
AggReturn,2022-07-26 00:00:00,W,0.2,-0.0059891276292908
AggReturn,2022-07-27 00:00:00,M,0.1,-0.0049718360850884
AggReturn,2022-07-27 00:00:00,M,0.2,-0.0049718360850884
AggReturn,2022-07-27 00:00:00,W,0.1,-0.0049718360850884
AggReturn,2022-07-27 00:00:00,W,0.2,-0.0049718360850884
AggReturn,2022-07-28 00:00:00,M,0.1,0.0055835489705495
AggReturn,2022-07-28 00:00:00,M,0.2,0.0055835489705495
AggReturn,2022-07-28 00:00:00,W,0.1,0.0055835489705495
AggReturn,2022-07-28 00:00:00,W,0.2,0.0055835489705495
AggReturn,2022-07-29 00:00:00,M,0.1,-0.000715900767596
AggReturn,2022-07-29 00:00:00,M,0.2,-0.000715900767596
AggReturn,2022-07-29 00:00:00,W,0.1,-0.000715900767596
AggReturn,2022-07-29 00:00:00,W,0.2,-0.000715900767596
AggReturn,2022-08-01 00:00:00,M,0.1,-0.0009122297741596
AggReturn,2022-08-01 00:00:00,M,0.2,-0.0009122297741596
AggReturn,2022-08-01 00:00:00,W,0.1,-0.0009122297741596
AggReturn,2022-08-01 00:00:00,W,0.2,-0.0009122297741596
AggReturn,2022-08-02 00:00:00,M,0.1,0.0111389770984579
AggReturn,2022-08-02 00:00:00,M,0.2,0.0111389770984579
AggReturn,2022-08-02 00:00:00,W,0.1,0.0111389770984579
AggReturn,2022-08-02 00:00:00,W,0.2,0.0111389770984579
AggReturn,2022-08-03 00:00:00,M,0.1,0.0011061354588913
AggReturn,2022-08-03 00:00:00,M,0.2,0.0011061354588913
AggReturn,2022-08-03 00:00:00,W,0.1,0.0011061354588913
AggReturn,2022-08-03 00:00:00,W,0.2,0.0011061354588913
AggReturn,2022-08-04 00:00:00,M,0.1,-0.0040910143611264
AggReturn,2022-08-04 00:00:00,M,0.2,-0.0040910143611264
AggReturn,2022-08-04 00:00:00,W,0.1,-0.0040910143611264
AggReturn,2022-08-04 00:00:00,W,0.2,-0.0040910143611264
AggReturn,2022-08-05 00:00:00,M,0.1,-0.0003817538851778
AggReturn,2022-08-05 00:00:00,M,0.2,-0.0003817538851778
AggReturn,2022-08-05 00:00:00,W,0.1,-0.0003817538851778
AggReturn,2022-08-05 00:00:00,W,0.2,-0.0003817538851778
AggReturn,2022-08-08 00:00:00,M,0.1,0.0110617456153783
AggReturn,2022-08-08 00:00:00,M,0.2,0.0110617456153783
AggReturn,2022-08-08 00:00:00,W,0.1,0.0110617456153783
AggReturn,2022-08-08 00:00:00,W,0.2,0.0110617456153783
AggReturn,2022-08-09 00:00:00,M,0.1,0.0069890088019904
AggReturn,2022-08-09 00:00:00,M,0.2,0.0069890088019904
AggReturn,2022-08-09 00:00:00,W,0.1,0.0069890088019904
AggReturn,2022-08-09 00:00:00,W,0.2,0.0069890088019904
AggReturn,2022-08-10 00:00:00,M,0.1,0.0042207832264798
AggReturn,2022-08-10 00:00:00,M,0.2,0.0042207832264798
AggReturn,2022-08-10 00:00:00,W,0.1,0.0042207832264798
AggReturn,2022-08-10 00:00:00,W,0.2,0.0042207832264798
